Date,New Prod
2012-11-17,1280.0
2012-11-18,1646.0
2012-11-19,1184.0
2012-11-20,1578.0
2012-11-21,1512.0
2012-11-22,1711.0
2012-11-23,1537.0
2012-11-24,936.0
2012-11-25,1337.0
2012-11-26,1624.0
2012-11-27,1479.0
2012-11-28,1830.0
2012-11-29,1470.0
2012-11-30,1413.0
2012-12-01,1507.0
2012-12-02,1483.0
2012-12-03,1311.0
2012-12-04,1187.0
2012-12-05,1163.0
2012-12-06,1602.0
2012-12-07,1955.0
2012-12-08,2243.0
2012-12-09,1765.0
2012-12-10,1545.0
2012-12-11,1563.0
2012-12-12,1928.0
2012-12-13,1818.0
2012-12-14,1937.0
2012-12-15,1966.0
2012-12-16,2053.0
2012-12-17,1885.0
2012-12-18,1908.0
2012-12-19,1943.0
2012-12-20,1944.0
2012-12-21,948.0
2012-12-22,1611.0
2012-12-23,1822.0
2012-12-24,1749.0
2012-12-25,1678.0
2012-12-26,1827.0
2012-12-27,1739.0
2012-12-28,1998.0
2012-12-29,1751.0
2012-12-30,1345.0
2012-12-31,1603.0
2013-01-01,1326.0
2013-01-02,1871.0
2013-01-03,1660.0
2013-01-04,1615.0
2013-01-05,1615.0
2013-01-06,1637.0
2013-01-07,1691.0
2013-01-08,1626.0
2013-01-09,1947.0
2013-01-10,1665.0
2013-01-11,1617.0
2013-01-12,1691.0
2013-01-13,1577.0
2013-01-14,1156.0
2013-01-15,338.0
2013-01-16,1299.0
2013-01-17,1597.0
2013-01-18,1120.0
2013-01-19,2138.0
2013-01-20,1851.0
2013-01-21,2145.0
2013-01-22,1954.0
2013-01-23,2348.0
2013-01-24,1816.0
2013-01-25,1811.0
2013-01-26,2236.0
2013-01-27,2143.0
2013-01-28,2046.0
2013-01-29,2111.0
2013-01-30,1613.0
2013-01-31,1361.0
2013-02-01,1251.0
2013-02-02,769.0
2013-02-03,1513.0
2013-02-04,1178.0
2013-02-05,1434.0
2013-02-06,1642.0
2013-02-07,1532.0
2013-02-08,2409.0
2013-02-09,2135.0
2013-02-10,2263.0
2013-02-11,1941.0
2013-02-12,2063.0
2013-02-13,2237.0
2013-02-14,2503.0
2013-02-15,1994.0
2013-02-16,2036.0
2013-02-17,802.0
2013-02-18,1132.0
2013-02-19,2385.0
2013-02-20,2037.0
2013-02-21,2438.0
2013-02-22,2234.0
2013-02-23,2343.0
2013-02-24,2678.0
2013-02-25,179.0
2013-02-26,2236.0
2013-02-27,1935.0
2013-02-28,1957.0
2013-03-01,1897.0
2013-03-02,2196.0
2013-03-03,2308.0
2013-03-04,2317.0
2013-03-05,2037.0
2013-03-06,2157.0
2013-03-07,1590.0
2013-03-08,1472.0
2013-03-09,1962.0
2013-03-10,1865.0
2013-03-11,1724.0
2013-03-12,1360.0
2013-03-13,1716.0
2013-03-14,1714.0
2013-03-15,720.0
2013-03-16,404.0
2013-03-17,1775.0
2013-03-18,1690.0
2013-03-19,1930.0
2013-03-20,1881.0
2013-03-21,1854.0
2013-03-22,1776.0
2013-03-23,1975.0
2013-03-24,1659.0
2013-03-25,1750.0
2013-03-26,1657.0
2013-03-27,1891.0
2013-03-28,1810.0
2013-03-29,1299.0
2013-03-30,1067.0
2013-03-31,720.0
2013-04-01,882.0
2013-04-02,886.0
2013-04-03,1222.0
2013-04-04,1061.0
2013-04-05,1128.0
2013-04-06,822.0
2013-04-07,552.0
2013-04-08,819.0
2013-04-09,1118.0
2013-04-10,581.0
2013-04-11,641.0
2013-04-12,695.0
2013-04-13,1033.0
2013-04-14,1137.0
2013-04-15,1242.0
2013-04-16,963.0
2013-04-17,1351.0
2013-04-18,1760.0
2013-04-19,1434.0
2013-04-20,2573.0
2013-04-21,1687.0
2013-04-22,1697.0
2013-04-23,1010.0
2013-04-24,906.0
2013-04-25,739.0
2013-04-26,763.0
2013-04-27,570.0
2013-04-28,794.0
2013-04-29,240.0
2013-04-30,1272.0
2013-05-01,1584.0
2013-05-02,2202.0
2013-05-03,1597.0
2013-05-04,1501.0
2013-05-05,1614.0
2013-05-06,1755.0
2013-05-07,1520.0
2013-05-08,1713.0
2013-05-09,1645.0
2013-05-10,1657.0
2013-05-11,1639.0
2013-05-12,1577.0
2013-05-13,1630.0
2013-05-14,1449.0
2013-05-15,1600.0
2013-05-16,1721.0
2013-05-17,1486.0
2013-05-18,1347.0
2013-05-19,1170.0
2013-05-20,1829.0
2013-05-21,1523.0
2013-05-22,1470.0
2013-05-23,1942.0
2013-05-24,2059.0
2013-05-25,2245.0
2013-05-26,2071.0
2013-05-27,1765.0
2013-05-28,1963.0
2013-05-29,2177.0
2013-05-30,1905.0
2013-05-31,1668.0
2013-06-01,1931.0
2013-06-02,1815.0
2013-06-03,1676.0
2013-06-04,1382.0
2013-06-05,1807.0
2013-06-06,1660.0
2013-06-07,2276.0
2013-06-08,2107.0
2013-06-09,1978.0
2013-06-10,1960.0
2013-06-11,1573.0
2013-06-12,1528.0
2013-06-13,1698.0
2013-06-14,1176.0
2013-06-15,1962.0
2013-06-16,2081.0
2013-06-17,1535.0
2013-06-18,1918.0
2013-06-19,1302.0
2013-06-20,1168.0
2013-06-21,1444.0
2013-06-22,1439.0
2013-06-23,1535.0
2013-06-24,1663.0
2013-06-25,1370.0
2013-06-26,1435.0
2013-06-27,1644.0
2013-06-28,1341.0
2013-06-29,1706.0
2013-06-30,1650.0
2013-07-01,1606.0
2013-07-02,1559.0
2013-07-03,1502.0
2013-07-04,1455.0
2013-07-05,1117.0
2013-07-06,1070.0
2013-07-07,1017.0
2013-07-08,1456.0
2013-07-09,1741.0
2013-07-10,1630.0
2013-07-11,1089.0
2013-07-12,1181.0
2013-07-13,1127.0
2013-07-14,1101.0
2013-07-15,1161.0
2013-07-16,1109.0
2013-07-17,1041.0
2013-07-18,1027.0
2013-07-19,897.0
2013-07-20,1139.0
2013-07-21,1210.0
2013-07-22,1060.0
2013-07-23,801.0
2013-07-24,472.0
2013-07-25,526.0
2013-07-26,486.0
2013-07-27,539.0
2013-07-28,490.0
2013-07-29,691.0
2013-07-30,623.0
2013-07-31,685.0
2013-08-01,642.0
2013-08-02,853.0
2013-08-03,789.0
2013-08-04,584.0
2013-08-05,459.0
2013-08-06,701.0
2013-08-07,591.0
2013-08-08,515.0
2013-08-09,508.0
2013-08-10,729.0
2013-08-11,635.0
2013-08-12,655.0
2013-08-13,612.0
2013-08-14,1574.0
2013-08-15,986.0
2013-08-16,867.0
2013-08-17,670.0
2013-08-18,757.0
2013-08-19,443.0
2013-08-20,696.0
2013-08-21,538.0
2013-08-22,633.0
2013-08-23,772.0
2013-08-24,591.0
2013-08-25,881.0
2013-08-26,719.0
2013-08-27,948.0
2013-08-28,886.0
2013-08-29,944.0
2013-08-30,893.0
2013-08-31,765.0
2013-09-01,791.0
2013-09-02,782.0
2013-09-03,734.0
2013-09-04,665.0
2013-09-05,655.0
2013-09-06,791.0
2013-09-07,791.0
2013-09-08,807.0
2013-09-09,658.0
2013-09-10,830.0
2013-09-11,653.0
2013-09-12,455.0
2013-09-13,657.0
2013-09-14,583.0
2013-09-15,790.0
2013-09-16,654.0
2013-09-17,578.0
2013-09-18,627.0
2013-09-19,714.0
2013-09-20,734.0
2013-09-21,720.0
2013-09-22,559.0
2013-09-23,646.0
2013-09-24,869.0
2013-09-25,699.0
2013-09-26,681.0
2013-09-27,722.0
2013-09-28,772.0
2013-09-29,792.0
2013-09-30,782.0
2013-10-01,814.0
2013-10-02,1081.0
2013-10-03,1057.0
2013-10-04,864.0
2013-10-05,895.0
2013-10-06,977.0
2013-10-07,907.0
2013-10-08,836.0
2013-10-09,1029.0
2013-10-10,724.0
2013-10-11,651.0
2013-10-12,536.0
2013-10-13,94.0
2013-10-14,89.0
2013-10-15,0.0
2013-10-16,480.0
2013-10-17,568.0
2013-10-18,404.0
2013-10-19,478.0
2013-10-20,355.0
2013-10-21,319.0
2013-10-22,417.0
2013-10-23,539.0
2013-10-24,591.0
2013-10-25,997.0
2013-10-26,742.0
2013-10-27,713.0
2013-10-28,690.0
2013-10-29,674.0
2013-10-30,915.0
2013-10-31,693.0
2013-11-01,529.0
2013-11-02,548.0
2013-11-03,742.0
2013-11-04,373.0
2013-11-05,324.0
2013-11-06,396.0
2013-11-07,501.0
2013-11-08,299.0
2013-11-09,510.0
2013-11-10,538.0
2013-11-11,506.0
2013-11-12,250.0
2013-11-13,599.0
2013-11-14,580.0
2013-11-15,624.0
2013-11-16,664.0
2013-11-17,433.0
2013-11-18,446.0
2013-11-19,585.0
2013-11-20,656.0
2013-11-21,624.0
2013-11-22,514.0
2013-11-23,491.0
2013-11-24,610.0
2013-11-25,569.0
2013-11-26,553.0
2013-11-27,419.0
2013-11-28,391.0
2013-11-29,228.0
2013-11-30,367.0
2013-12-01,521.0
2013-12-02,599.0
2013-12-03,689.0
2013-12-04,629.0
2013-12-05,514.0
2013-12-06,384.0
2013-12-07,283.0
2013-12-08,324.0
2013-12-09,365.0
2013-12-10,683.0
2013-12-11,497.0
2013-12-12,514.0
2013-12-13,616.0
2013-12-14,473.0
2013-12-15,348.0
2013-12-16,521.0
2013-12-17,529.0
2013-12-18,659.0
2013-12-19,413.0
2013-12-20,557.0
2013-12-21,546.0
2013-12-22,362.0
2013-12-23,492.0
2013-12-24,484.0
2013-12-25,522.0
2013-12-26,498.0
2013-12-27,353.0
2013-12-28,398.0
2013-12-29,523.0
2013-12-30,435.0
2013-12-31,410.0
2014-01-01,166.0
2014-01-02,257.0
2014-01-03,498.0
2014-01-04,500.0
2014-01-05,313.0
2014-01-06,416.0
2014-01-07,190.0
2014-01-08,184.0
2014-01-09,596.0
2014-01-10,526.0
2014-01-11,382.0
2014-01-12,384.0
2014-01-13,361.0
2014-01-14,381.0
2014-01-15,565.0
2014-01-16,287.0
2014-01-17,387.0
2014-01-18,408.0
2014-01-19,288.0
2014-01-20,269.0
2014-01-21,267.0
2014-01-22,208.0
2014-01-23,150.0
2014-01-24,128.0
2014-01-25,190.0
2014-01-26,594.0
2014-01-27,305.0
2014-01-28,490.0
2014-01-29,333.0
2014-01-30,441.0
2014-01-31,460.0
2014-02-01,256.0
2014-02-02,369.0
2014-02-03,394.0
2014-02-04,451.0
2014-02-05,174.0
2014-02-06,230.0
2014-02-07,199.0
2014-02-08,243.0
2014-02-09,233.0
2014-02-10,186.0
2014-02-11,124.0
2014-02-12,119.0
2014-02-13,84.0
2014-02-14,152.0
2014-02-15,143.0
2014-02-16,200.0
2014-02-17,266.0
2014-02-18,192.0
2014-02-19,184.0
2014-02-20,261.0
2014-02-21,218.0
2014-02-22,204.0
2014-02-23,239.0
2014-02-24,239.0
2014-02-25,207.0
2014-02-26,217.0
2014-02-27,218.0
2014-02-28,351.0
2014-03-01,206.0
2014-03-02,153.0
2014-03-03,161.0
2014-03-04,136.0
2014-03-05,194.0
2014-03-06,179.0
2014-03-07,209.0
2014-03-08,299.0
2014-03-09,182.0
2014-03-10,119.0
2014-03-11,144.0
2014-03-12,89.0
2014-03-13,88.0
2014-03-14,207.0
2014-03-15,121.0
2014-03-16,102.0
2014-03-17,212.0
2014-03-18,98.0
2014-03-19,95.0
2014-03-20,88.0
2014-03-21,95.0
2014-03-22,86.0
2014-03-23,79.0
2014-03-24,130.0
2014-03-25,105.0
2014-03-26,134.0
2014-03-27,89.0
2014-03-28,298.0
2014-03-29,132.0
2014-03-30,148.0
2014-03-31,192.0
2014-04-01,237.0
2014-04-02,174.0
2014-04-03,143.0
2014-04-04,195.0
2014-04-05,255.0
2014-04-06,279.0
2014-04-07,305.0
2014-04-08,342.0
2014-04-09,263.0
2014-04-10,160.0
2014-04-11,148.0
2014-04-12,311.0
2014-04-13,317.0
2014-04-14,1340.0
2014-04-15,310.0
2014-04-16,375.0
2014-04-17,498.0
2014-04-18,494.0
2014-04-19,415.0
2014-04-20,426.0
2014-04-21,448.0
2014-04-22,338.0
2014-04-23,314.0
2014-04-24,640.0
2014-04-25,502.0
2014-04-26,578.0
2014-04-27,582.0
2014-04-28,569.0
2014-04-29,833.0
2014-04-30,771.0
2014-05-01,933.0
2014-05-02,816.0
2014-05-03,762.0
2014-05-04,764.0
2014-05-05,738.0
2014-05-06,786.0
2014-05-07,749.0
2014-05-08,736.0
2014-05-09,914.0
2014-05-10,768.0
2014-05-11,850.0
2014-05-12,830.0
2014-05-13,491.0
2014-05-14,780.0
2014-05-15,843.0
2014-05-16,808.0
2014-05-17,766.0
2014-05-18,760.0
2014-05-19,1034.0
2014-05-20,1125.0
2014-05-21,1198.0
2014-05-22,1211.0
2014-05-23,1294.0
2014-05-24,1104.0
2014-05-25,826.0
2014-05-26,1069.0
2014-05-27,1077.0
2014-05-28,1122.0
2014-05-29,1151.0
2014-05-30,1089.0
2014-05-31,1093.0
2014-06-01,1080.0
2014-06-02,1043.0
2014-06-03,1016.0
2014-06-04,1160.0
2014-06-05,1012.0
2014-06-06,940.0
2014-06-07,955.0
2014-06-08,874.0
2014-06-09,861.0
2014-06-10,861.0
2014-06-11,958.0
2014-06-12,815.0
2014-06-13,872.0
2014-06-14,1040.0
2014-06-15,1000.0
2014-06-16,1215.0
2014-06-17,978.0
2014-06-18,852.0
2014-06-19,905.0
2014-06-20,842.0
2014-06-21,925.0
2014-06-22,992.0
2014-06-23,1037.0
2014-06-24,957.0
2014-06-25,871.0
2014-06-26,889.0
2014-06-27,723.0
2014-06-28,898.0
2014-06-29,839.0
2014-06-30,782.0
2014-07-01,734.0
2014-07-02,941.0
2014-07-03,969.0
2014-07-04,761.0
2014-07-05,872.0
2014-07-06,821.0
2014-07-07,781.0
2014-07-08,999.0
2014-07-09,919.0
2014-07-10,975.0
2014-07-11,646.0
2014-07-12,778.0
2014-07-13,1530.0
2014-07-14,904.0
2014-07-15,1104.0
2014-07-16,1503.0
2014-07-17,1304.0
2014-07-18,1276.0
2014-07-19,1353.0
2014-07-20,1395.0
2014-07-21,1321.0
2014-07-22,1432.0
2014-07-23,1627.0
2014-07-24,1346.0
2014-07-25,1477.0
2014-07-26,1400.0
2014-07-27,1419.0
2014-07-28,1467.0
2014-07-29,1604.0
2014-07-30,1648.0
2014-07-31,1482.0
2014-08-01,1216.0
2014-08-02,964.0
2014-08-03,1625.0
2014-08-04,1621.0
2014-08-05,1458.0
2014-08-06,1428.0
2014-08-07,1476.0
2014-08-08,1223.0
2014-08-09,1310.0
2014-08-10,1250.0
2014-08-11,1287.0
2014-08-12,1260.0
2014-08-13,1365.0
2014-08-14,1469.0
2014-08-15,1427.0
2014-08-16,1758.0
2014-08-17,1764.0
2014-08-18,1715.0
2014-08-19,1282.0
2014-08-20,1378.0
2014-08-21,1315.0
2014-08-22,1301.0
2014-08-23,1454.0
2014-08-24,1510.0
2014-08-25,1300.0
2014-08-26,1360.0
2014-08-27,1170.0
2014-08-28,1129.0
2014-08-29,1376.0
2014-08-30,1226.0
2014-08-31,1287.0
2014-09-01,1267.0
2014-09-02,1279.0
2014-09-03,1257.0
2014-09-04,1369.0
2014-09-05,1093.0
2014-09-06,1159.0
2014-09-07,1209.0
2014-09-08,1363.0
2014-09-09,1265.0
2014-09-10,1132.0
2014-09-11,1396.0
2014-09-12,1356.0
2014-09-13,655.0
2014-09-14,140.0
2014-09-15,656.0
2014-09-16,1246.0
2014-09-17,1180.0
2014-09-18,1201.0
2014-09-19,1212.0
2014-09-20,1156.0
2014-09-21,1183.0
2014-09-22,1165.0
2014-09-23,1175.0
2014-09-24,1390.0
2014-09-25,1305.0
2014-09-26,1283.0
2014-09-27,1444.0
2014-09-28,1407.0
2014-09-29,1250.0
2014-09-30,1410.0
2014-10-01,1585.0
2014-10-02,1564.0
2014-10-03,1176.0
2014-10-04,1209.0
2014-10-05,1289.0
2014-10-06,1668.0
2014-10-07,1343.0
2014-10-08,1389.0
2014-10-09,1513.0
2014-10-10,1579.0
2014-10-11,1539.0
2014-10-12,1550.0
2014-10-13,1801.0
2014-10-14,1543.0
2014-10-15,1621.0
2014-10-16,1305.0
2014-10-17,1244.0
2014-10-18,1214.0
2014-10-19,1279.0
2014-10-20,1559.0
2014-10-21,1414.0
2014-10-22,1410.0
2014-10-23,1091.0
2014-10-24,1202.0
2014-10-25,1374.0
2014-10-26,790.0
2014-10-27,1328.0
2014-10-28,1353.0
2014-10-29,1395.0
2014-10-30,1315.0
2014-10-31,1191.0
2014-11-01,1049.0
2014-11-02,1071.0
2014-11-03,1294.0
2014-11-04,1200.0
2014-11-05,1598.0
2014-11-06,1389.0
2014-11-07,613.0
2014-11-08,1455.0
2014-11-09,1181.0
2014-11-10,1318.0
2014-11-11,1489.0
2014-11-12,1283.0
2014-11-13,1311.0
2014-11-14,1106.0
2014-11-15,939.0
2014-11-16,574.0
2014-11-17,665.0
2014-11-18,926.0
2014-11-19,901.0
2014-11-20,1221.0
2014-11-21,1371.0
2014-11-22,1333.0
2014-11-23,1048.0
2014-11-24,1285.0
2014-11-25,1235.0
2014-11-26,1285.0
2014-11-27,1145.0
2014-11-28,1099.0
2014-11-29,1302.0
2014-11-30,1179.0
2014-12-01,1234.0
2014-12-02,1259.0
2014-12-03,1953.0
2014-12-04,1406.0
2014-12-05,1758.0
2014-12-06,1699.0
2014-12-07,1680.0
2014-12-08,1676.0
2014-12-09,2153.0
2014-12-10,1641.0
2014-12-11,1971.0
2014-12-12,1352.0
2014-12-13,1397.0
2014-12-14,1314.0
2014-12-15,1643.0
2014-12-16,1340.0
2014-12-17,1255.0
2014-12-18,1619.0
2014-12-19,1382.0
2014-12-20,1541.0
2014-12-21,1370.0
2014-12-22,1801.0
2014-12-23,1137.0
2014-12-24,1150.0
2014-12-25,1055.0
2014-12-26,1132.0
2014-12-27,1102.0
2014-12-28,1187.0
2014-12-29,1550.0
2014-12-30,1277.0
2014-12-31,1152.0
2015-01-01,1150.0
2015-01-02,1119.0
2015-01-03,1273.0
2015-01-04,1179.0
2015-01-05,1299.0
2015-01-06,1279.0
2015-01-07,1287.0
2015-01-08,2053.0
2015-01-09,1467.0
2015-01-10,1674.0
2015-01-11,1790.0
2015-01-12,1524.0
2015-01-13,1520.0
2015-01-14,1466.0
2015-01-15,1296.0
2015-01-16,1136.0
2015-01-17,1203.0
2015-01-18,1178.0
2015-01-19,1487.0
2015-01-20,1541.0
2015-01-21,1483.0
2015-01-22,1830.0
2015-01-23,1777.0
2015-01-24,1583.0
2015-01-25,1373.0
2015-01-26,1478.0
2015-01-27,1618.0
2015-01-28,1647.0
2015-01-29,1913.0
2015-01-30,1601.0
2015-01-31,1655.0
2015-02-01,1605.0
2015-02-02,1791.0
2015-02-03,1445.0
2015-02-04,2044.0
2015-02-05,2286.0
2015-02-06,2127.0
2015-02-07,2035.0
2015-02-08,2019.0
2015-02-09,2229.0
2015-02-10,1858.0
2015-02-11,1886.0
2015-02-12,1460.0
2015-02-13,1773.0
2015-02-14,1731.0
2015-02-15,1646.0
2015-02-16,1865.0
2015-02-17,1803.0
2015-02-18,2201.0
2015-02-19,2088.0
2015-02-20,2116.0
2015-02-21,2421.0
2015-02-22,2385.0
2015-02-23,2566.0
2015-02-24,1755.0
2015-02-25,1948.0
2015-02-26,1676.0
2015-02-27,1359.0
2015-02-28,2007.0
2015-03-01,2280.0
2015-03-02,2837.0
2015-03-03,2834.0
2015-03-04,2597.0
2015-03-05,2095.0
2015-03-06,1346.0
2015-03-07,1377.0
2015-03-08,1258.0
2015-03-09,1334.0
2015-03-10,1533.0
2015-03-11,1836.0
2015-03-12,1811.0
2015-03-13,1542.0
2015-03-14,1403.0
2015-03-15,1451.0
2015-03-16,1226.0
2015-03-17,1301.0
2015-03-18,1081.0
2015-03-19,1322.0
2015-03-20,1163.0
2015-03-21,1343.0
2015-03-22,1325.0
2015-03-23,1454.0
2015-03-24,1504.0
2015-03-25,2328.0
2015-03-26,1547.0
2015-03-27,1949.0
2015-03-28,1990.0
2015-03-29,2224.0
2015-03-30,2458.0
2015-03-31,2216.0
2015-04-01,1721.0
2015-04-02,2040.0
2015-04-03,1805.0
2015-04-04,1902.0
2015-04-05,1812.0
2015-04-06,1957.0
2015-04-07,1830.0
2015-04-08,1585.0
2015-04-09,1575.0
2015-04-10,1435.0
2015-04-11,1735.0
2015-04-12,1600.0
2015-04-13,1783.0
2015-04-14,1520.0
2015-04-15,1403.0
2015-04-16,1634.0
2015-04-17,1174.0
2015-04-18,1235.0
2015-04-19,1344.0
2015-04-20,1721.0
2015-04-21,1676.0
2015-04-22,1536.0
2015-04-23,1659.0
2015-04-24,1464.0
2015-04-25,1436.0
2015-04-26,1347.0
2015-04-27,1559.0
2015-04-28,1389.0
2015-04-29,1290.0
2015-04-30,1727.0
2015-05-01,1965.0
2015-05-02,2017.0
2015-05-03,2076.0
2015-05-04,2309.0
2015-05-05,2092.0
2015-05-06,1921.0
2015-05-07,2039.0
2015-05-08,2052.0
2015-05-09,2382.0
2015-05-10,2258.0
2015-05-11,2501.0
2015-05-12,2416.0
2015-05-13,1989.0
2015-05-14,55.0
2015-05-15,354.0
2015-05-16,1552.0
2015-05-17,500.0
2015-05-18,1322.0
2015-05-19,2119.0
2015-05-20,1962.0
2015-05-21,2158.0
2015-05-22,1982.0
2015-05-23,315.0
2015-05-24,173.0
2015-05-25,55.0
2015-05-26,1673.0
2015-05-27,1791.0
2015-05-28,2016.0
2015-05-29,2127.0
2015-05-30,2080.0
2015-05-31,2112.0
2015-06-01,2134.0
2015-06-02,1811.0
2015-06-03,1878.0
2015-06-04,2110.0
2015-06-05,1487.0
2015-06-06,1414.0
2015-06-07,1297.0
2015-06-08,920.0
2015-06-09,1222.0
2015-06-10,1497.0
2015-06-11,1828.0
2015-06-12,1682.0
2015-06-13,1948.0
2015-06-14,1926.0
2015-06-15,1876.0
2015-06-16,1702.0
2015-06-17,1365.0
2015-06-18,1413.0
2015-06-19,1408.0
2015-06-20,1667.0
2015-06-21,1581.0
2015-06-22,1731.0
2015-06-23,1584.0
2015-06-24,1606.0
2015-06-25,1621.0
2015-06-26,1493.0
2015-06-27,1775.0
2015-06-28,832.0
2015-06-29,1174.0
2015-06-30,1060.0
2015-07-01,1138.0
2015-07-02,1252.0
2015-07-03,1689.0
2015-07-04,1843.0
2015-07-05,1803.0
2015-07-06,1833.0
2015-07-07,1718.0
2015-07-08,1769.0
2015-07-09,1174.0
2015-07-10,1400.0
2015-07-11,1533.0
2015-07-12,1610.0
2015-07-13,1238.0
2015-07-14,1198.0
2015-07-15,1105.0
2015-07-16,1056.0
2015-07-17,1089.0
2015-07-18,1135.0
2015-07-19,1105.0
2015-07-20,1115.0
2015-07-21,1065.0
2015-07-22,1044.0
2015-07-23,1043.0
2015-07-24,914.0
2015-07-25,988.0
2015-07-26,1074.0
2015-07-27,1075.0
2015-07-28,1054.0
2015-07-29,974.0
2015-07-30,1087.0
2015-07-31,982.0
2015-08-01,935.0
2015-08-02,943.0
2015-08-03,1042.0
2015-08-04,909.0
2015-08-05,1375.0
2015-08-06,1374.0
2015-08-07,1008.0
2015-08-08,1033.0
2015-08-09,1356.0
2015-08-10,1472.0
2015-08-11,1060.0
2015-08-12,1008.0
2015-08-13,988.0
2015-08-14,982.0
2015-08-15,965.0
2015-08-16,867.0
2015-08-17,1092.0
2015-08-18,1029.0
2015-08-19,1081.0
2015-08-20,1001.0
2015-08-21,933.0
2015-08-22,1105.0
2015-08-23,1325.0
2015-08-24,1079.0
2015-08-25,1199.0
2015-08-26,950.0
2015-08-27,1104.0
2015-08-28,1105.0
2015-08-29,1095.0
2015-08-30,999.0
2015-08-31,989.0
2015-09-01,1018.0
2015-09-02,908.0
2015-09-03,1033.0
2015-09-04,869.0
2015-09-05,956.0
2015-09-06,953.0
2015-09-07,1038.0
2015-09-08,891.0
2015-09-09,977.0
2015-09-10,995.0
2015-09-11,815.0
2015-09-12,980.0
2015-09-13,1021.0
2015-09-14,1122.0
2015-09-15,1001.0
2015-09-16,939.0
2015-09-17,1592.0
2015-09-18,1467.0
2015-09-19,1540.0
2015-09-20,1512.0
2015-09-21,1048.0
2015-09-22,1024.0
2015-09-23,1304.0
2015-09-24,1480.0
2015-09-25,1425.0
2015-09-26,1484.0
2015-09-27,1481.0
2015-09-28,1740.0
2015-09-29,1350.0
2015-09-30,1675.0
2015-10-01,1627.0
2015-10-02,1313.0
2015-10-03,1361.0
2015-10-04,1531.0
2015-10-05,1441.0
2015-10-06,1298.0
2015-10-07,1347.0
2015-10-08,1342.0
2015-10-09,1269.0
2015-10-10,1421.0
2015-10-11,1259.0
2015-10-12,1343.0
2015-10-13,1186.0
2015-10-14,1179.0
2015-10-15,1271.0
2015-10-16,1109.0
2015-10-17,1264.0
2015-10-18,1220.0
2015-10-19,1279.0
2015-10-20,1145.0
2015-10-21,1394.0
2015-10-22,1217.0
2015-10-23,1061.0
2015-10-24,1145.0
2015-10-25,1252.0
2015-10-26,1212.0
2015-10-27,1264.0
2015-10-28,1195.0
2015-10-29,1267.0
2015-10-30,1302.0
2015-10-31,1378.0
2015-11-01,1312.0
2015-11-02,1339.0
2015-11-03,1193.0
2015-11-04,1455.0
2015-11-05,1218.0
2015-11-06,1284.0
2015-11-07,1291.0
2015-11-08,1123.0
2015-11-09,1289.0
2015-11-10,1084.0
2015-11-11,1582.0
2015-11-12,1331.0
2015-11-13,1091.0
2015-11-14,1192.0
2015-11-15,1261.0
2015-11-16,953.0
2015-11-17,1207.0
2015-11-18,1440.0
2015-11-19,1395.0
2015-11-20,1332.0
2015-11-21,1359.0
2015-11-22,799.0
2015-11-23,1026.0
2015-11-24,942.0
2015-11-25,1077.0
2015-11-26,1659.0
2015-11-27,1553.0
2015-11-28,1304.0
2015-11-29,1573.0
2015-11-30,1414.0
2015-12-01,1321.0
2015-12-02,1447.0
2015-12-03,1842.0
2015-12-04,1510.0
2015-12-05,1368.0
2015-12-06,1051.0
2015-12-07,989.0
2015-12-08,764.0
2015-12-09,678.0
2015-12-10,1575.0
2015-12-11,1181.0
2015-12-12,1316.0
2015-12-13,1360.0
2015-12-14,1332.0
2015-12-15,1395.0
2015-12-16,1575.0
2015-12-17,1073.0
2015-12-18,931.0
2015-12-19,870.0
2015-12-20,869.0
2015-12-21,1055.0
2015-12-22,874.0
2015-12-23,774.0
2015-12-24,631.0
2015-12-25,774.0
2015-12-26,637.0
2015-12-27,711.0
2015-12-28,780.0
2015-12-29,1012.0
2015-12-30,766.0
2015-12-31,1012.0
2016-01-01,976.0
2016-01-02,782.0
2016-01-03,771.0
2016-01-04,700.0
2016-01-05,659.0
2016-01-06,780.0
2016-01-07,630.0
2016-01-08,1133.0
2016-01-09,1190.0
2016-01-10,1102.0
2016-01-11,905.0
2016-01-12,837.0
2016-01-13,1127.0
2016-01-14,1207.0
2016-01-15,1127.0
2016-01-16,1223.0
2016-01-17,1071.0
2016-01-18,870.0
2016-01-19,793.0
2016-01-20,813.0
2016-01-21,701.0
2016-01-22,804.0
2016-01-23,701.0
2016-01-24,713.0
2016-01-25,877.0
2016-01-26,733.0
2016-01-27,928.0
2016-01-28,686.0
2016-01-29,615.0
2016-01-30,683.0
2016-01-31,793.0
2016-02-01,782.0
2016-02-02,793.0
2016-02-03,806.0
2016-02-04,771.0
2016-02-05,706.0
2016-02-06,620.0
2016-02-07,827.0
2016-02-08,642.0
2016-02-09,676.0
2016-02-10,701.0
2016-02-11,615.0
2016-02-12,600.0
2016-02-13,648.0
2016-02-14,707.0
2016-02-15,709.0
2016-02-16,643.0
2016-02-17,747.0
2016-02-18,760.0
2016-02-19,583.0
2016-02-20,639.0
2016-02-21,711.0
2016-02-22,1021.0
2016-02-23,994.0
2016-02-24,960.0
2016-02-25,863.0
2016-02-26,972.0
2016-02-27,1014.0
2016-02-28,919.0
2016-02-29,667.0
2016-03-01,780.0
2016-03-02,1071.0
2016-03-03,684.0
2016-03-04,639.0
2016-03-05,647.0
